source_zip,source_file,side,reason
1990-Upper-Deck.zip,1990_Upper-Deck/179b_Harold-Reynolds-CORCOR-Copyright-date-on-back_back.jpg,back,'179b' recovers to '179' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/179a_Harold-Reynolds-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/179b_Harold-Reynolds-CORCOR-Copyright-date-on-back_front.jpg,front,'179b' recovers to '179' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/179a_Harold-Reynolds-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/180b_Terry-Francona-CORCOR-Copyright-date-on-back_back.jpg,back,'180b' recovers to '180' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/180a_Terry-Francona-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/180b_Terry-Francona-CORCOR-Copyright-date-on-back_front.jpg,front,'180b' recovers to '180' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/180a_Terry-Francona-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/181b_Chris-Sabo-CORCOR-Copyright-date-on-back_back.jpg,back,'181b' recovers to '181' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/181a_Chris-Sabo-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/181b_Chris-Sabo-CORCOR-Copyright-date-on-back_front.jpg,front,'181b' recovers to '181' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/181a_Chris-Sabo-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/182b_Darryl-Strawberry-CORCOR-Copyright-date-on-back_back.jpg,back,'182b' recovers to '182' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/182a_Darryl-Strawberry-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/182b_Darryl-Strawberry-CORCOR-Copyright-date-on-back_front.jpg,front,'182b' recovers to '182' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/182a_Darryl-Strawberry-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/183b_Willie-Randolph-COR-UERCOR-Copyright-date-on-back-UER-1989-s_back.jpg,back,'183b' recovers to '183' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/183a_Willie-Randolph-ERR-UERERR-No-copyright-date-on-back-UER-198_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/183b_Willie-Randolph-COR-UERCOR-Copyright-date-on-back-UER-1989-s_front.jpg,front,'183b' recovers to '183' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/183a_Willie-Randolph-ERR-UERERR-No-copyright-date-on-back-UER-198_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/184b_Billy-Ripken-CORCOR-Copyright-date-on-back_back.jpg,back,'184b' recovers to '184' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/184a_Billy-Ripken-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/184b_Billy-Ripken-CORCOR-Copyright-date-on-back_front.jpg,front,'184b' recovers to '184' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/184a_Billy-Ripken-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/185b_Mackey-Sasser-CORCOR-Copyright-date-on-back_back.jpg,back,'185b' recovers to '185' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/185a_Mackey-Sasser-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/185b_Mackey-Sasser-CORCOR-Copyright-date-on-back_front.jpg,front,'185b' recovers to '185' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/185a_Mackey-Sasser-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/186b_Todd-Benzinger-CORCOR-Copyright-date-on-back_back.jpg,back,'186b' recovers to '186' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/186a_Todd-Benzinger-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/186b_Todd-Benzinger-CORCOR-Copyright-date-on-back_front.jpg,front,'186b' recovers to '186' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/186a_Todd-Benzinger-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/187b_Kevin-Elster-COR-UERCOR-Copyright-date-on-back-UER-16-homers_back.jpg,back,'187b' recovers to '187' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/187a_Kevin-Elster-ERR-UERERR-No-copyright-date-on-back-UER-16-hom_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/187b_Kevin-Elster-COR-UERCOR-Copyright-date-on-back-UER-16-homers_front.jpg,front,'187b' recovers to '187' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/187a_Kevin-Elster-ERR-UERERR-No-copyright-date-on-back-UER-16-hom_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/188b_Jose-Uribe-COR-UERCOR-Copyright-date-on-back-UER-Born-1960-s_back.jpg,back,'188b' recovers to '188' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/188a_Jose-Uribe-ERR-UERERR-No-copyright-date-on-back-UER-Born-196_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/188b_Jose-Uribe-COR-UERCOR-Copyright-date-on-back-UER-Born-1960-s_front.jpg,front,'188b' recovers to '188' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/188a_Jose-Uribe-ERR-UERERR-No-copyright-date-on-back-UER-Born-196_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/189b_Tom-Browning-CORCOR-Copyright-date-on-back_back.jpg,back,'189b' recovers to '189' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/189a_Tom-Browning-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/189b_Tom-Browning-CORCOR-Copyright-date-on-back_front.jpg,front,'189b' recovers to '189' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/189a_Tom-Browning-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/190b_Keith-Miller-CORCOR-Copyright-date-on-back_back.jpg,back,'190b' recovers to '190' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/190a_Keith-Miller-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/190b_Keith-Miller-CORCOR-Copyright-date-on-back_front.jpg,front,'190b' recovers to '190' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/190a_Keith-Miller-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/191b_Don-Mattingly-CORCOR-Copyright-date-on-back_back.jpg,back,'191b' recovers to '191' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/191a_Don-Mattingly-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/191b_Don-Mattingly-CORCOR-Copyright-date-on-back_front.jpg,front,'191b' recovers to '191' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/191a_Don-Mattingly-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/192b_Dave-Parker-CORCOR-Copyright-date-on-back_back.jpg,back,'192b' recovers to '192' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/192a_Dave-Parker-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/192b_Dave-Parker-CORCOR-Copyright-date-on-back_front.jpg,front,'192b' recovers to '192' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/192a_Dave-Parker-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/193b_Roberto-Kelly-COR-UERCOR-Copyright-date-on-back-UER-RBI-tota_back.jpg,back,'193b' recovers to '193' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/193a_Roberto-Kelly-ERR-UERERR-No-copyright-date-on-back-UER-RBI-t_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/193b_Roberto-Kelly-COR-UERCOR-Copyright-date-on-back-UER-RBI-tota_front.jpg,front,'193b' recovers to '193' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/193a_Roberto-Kelly-ERR-UERERR-No-copyright-date-on-back-UER-RBI-t_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/194b_Phil-Bradley-CORCOR-Copyright-date-on-back_back.jpg,back,'194b' recovers to '194' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/194a_Phil-Bradley-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/194b_Phil-Bradley-CORCOR-Copyright-date-on-back_front.jpg,front,'194b' recovers to '194' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/194a_Phil-Bradley-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/195b_Ron-Hassey-CORCOR-Copyright-date-on-back_back.jpg,back,'195b' recovers to '195' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/195a_Ron-Hassey-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/195b_Ron-Hassey-CORCOR-Copyright-date-on-back_front.jpg,front,'195b' recovers to '195' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/195a_Ron-Hassey-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/196b_Gerald-Young-CORCOR-Copyright-date-on-back_back.jpg,back,'196b' recovers to '196' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/196a_Gerald-Young-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/196b_Gerald-Young-CORCOR-Copyright-date-on-back_front.jpg,front,'196b' recovers to '196' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/196a_Gerald-Young-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/197b_Hubie-Brooks-CORCOR-Copyright-date-on-back_back.jpg,back,'197b' recovers to '197' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/197a_Hubie-Brooks-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/197b_Hubie-Brooks-CORCOR-Copyright-date-on-back_front.jpg,front,'197b' recovers to '197' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/197a_Hubie-Brooks-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/198b_Bill-Doran-CORCOR-Copyright-date-on-back_back.jpg,back,'198b' recovers to '198' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/198a_Bill-Doran-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/198b_Bill-Doran-CORCOR-Copyright-date-on-back_front.jpg,front,'198b' recovers to '198' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/198a_Bill-Doran-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/199b_Al-Newman-CORCOR-Copyright-date-on-back_back.jpg,back,'199b' recovers to '199' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/199a_Al-Newman-ERRERR-No-copyright-date-on-back_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/199b_Al-Newman-CORCOR-Copyright-date-on-back_front.jpg,front,'199b' recovers to '199' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/199a_Al-Newman-ERRERR-No-copyright-date-on-back_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/478b_Scott-Garrelts-CORCOR-Correct-photo-stubble_back.jpg,back,'478b' recovers to '478' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/478a_Scott-Garrelts-ERRERR-Bill-Bathe-pictured-on-front-clean-sha_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/478b_Scott-Garrelts-CORCOR-Correct-photo-stubble_front.jpg,front,'478b' recovers to '478' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/478a_Scott-Garrelts-ERRERR-Bill-Bathe-pictured-on-front-clean-sha_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/54b_Ben-McDonald-SR-RC-VARVAR-Star-Rookie-logo-on-front_back.jpg,back,'54b' recovers to '54' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/54a_Ben-McDonald-SR-RC-VARVAR-Orioles-logo-on-front_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/54b_Ben-McDonald-SR-RC-VARVAR-Star-Rookie-logo-on-front_front.jpg,front,'54b' recovers to '54' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/54a_Ben-McDonald-SR-RC-VARVAR-Orioles-logo-on-front_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/562b_Jeff-Innis-RC-CORCOR-Correct-photo-in-conversation_back.jpg,back,'562b' recovers to '562' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/562a_Jeff-Innis-RC-ERRERR-David-West-pictured-on-front-facing-rig_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/562b_Jeff-Innis-RC-CORCOR-Correct-photo-in-conversation_front.jpg,front,'562b' recovers to '562' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/562a_Jeff-Innis-RC-ERRERR-David-West-pictured-on-front-facing-rig_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/597b_Andy-McGaffigan-CORCOR-Correct-photo-standing-pose_back.jpg,back,'597b' recovers to '597' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/597a_Andy-McGaffigan-ERRERR-Rich-Thompson-pictured-on-front-pitch_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/597b_Andy-McGaffigan-CORCOR-Correct-photo-standing-pose_front.jpg,front,'597b' recovers to '597' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/597a_Andy-McGaffigan-ERRERR-Rich-Thompson-pictured-on-front-pitch_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/60b_Mickey-Tettleton-CL-CORCOR-683-is-Mickey-Weston_back.jpg,back,'60b' recovers to '60' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/60a_Mickey-Tettleton-CL-ERRERR-683-is-Jamie-Weston_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/60b_Mickey-Tettleton-CL-CORCOR-683-is-Mickey-Weston_front.jpg,front,'60b' recovers to '60' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/60a_Mickey-Tettleton-CL-ERRERR-683-is-Jamie-Weston_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/683b_Mickey-Weston-RC-CORCOR-Name-Mickey-Weston-UER-Born-3-26-81-_back.jpg,back,'683b' recovers to '683' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/683a_Mickey-Weston-RC-ERRERR-Name-Jamie-Weston-UER-Born-3-26-81-s_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/683b_Mickey-Weston-RC-CORCOR-Name-Mickey-Weston-UER-Born-3-26-81-_front.jpg,front,'683b' recovers to '683' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/683a_Mickey-Weston-RC-ERRERR-Name-Jamie-Weston-UER-Born-3-26-81-s_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/700b_Checklist-601-700-CL-CORCOR-683-Mickey-Weston_back.jpg,back,'700b' recovers to '700' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/700a_Checklist-601-700-CL-ERRERR-683-Jamie-Weston_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/700b_Checklist-601-700-CL-CORCOR-683-Mickey-Weston_front.jpg,front,'700b' recovers to '700' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/700a_Checklist-601-700-CL-ERRERR-683-Jamie-Weston_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/734b_Nolan-Ryan-VARNolan-Ryan-s-Sixth-No-Hitter-VAR-300th-Win-ban_back.jpg,back,'734b' recovers to '734' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/734a_Nolan-Ryan-VARNolan-Ryan-s-Sixth-No-Hitter-VAR-No-banner-on-_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/734b_Nolan-Ryan-VARNolan-Ryan-s-Sixth-No-Hitter-VAR-300th-Win-ban_front.jpg,front,'734b' recovers to '734' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/734a_Nolan-Ryan-VARNolan-Ryan-s-Sixth-No-Hitter-VAR-No-banner-on-_front.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/89b_Jim-Gott-CORCOR-Corrected-photo-pitching_back.jpg,back,'89b' recovers to '89' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/89a_Jim-Gott-ERRERR-Rick-Reed-pictured-on-front-in-dugout_back.jpg'
1990-Upper-Deck.zip,1990_Upper-Deck/89b_Jim-Gott-CORCOR-Corrected-photo-pitching_front.jpg,front,'89b' recovers to '89' (R4-letter-variant) but that slot is held by '1990_Upper-Deck/89a_Jim-Gott-ERRERR-Rick-Reed-pictured-on-front-in-dugout_front.jpg'
1991-Bowman.zip,1991_Bowman/246-2_Ken-Griffey-UERUER-246-on-back-was-supposed-to-be-255_back.jpg,back,combo/leader or unparseable number: '246-2'
1991-Bowman.zip,1991_Bowman/246-2_Ken-Griffey-UERUER-246-on-back-was-supposed-to-be-255_front.jpg,front,combo/leader or unparseable number: '246-2'
1991-Bowman.zip,1991_Bowman/410-2_The-Shot-Heard-Round-The-World_back.jpg,back,combo/leader or unparseable number: '410-2'
1991-Bowman.zip,1991_Bowman/410-2_The-Shot-Heard-Round-The-World_front.jpg,front,combo/leader or unparseable number: '410-2'
1991-Bowman.zip,1991_Bowman/698_Marc-Newfield-MVP-RC_back.jpg,back,number '698' not in catalog set 'bowman'
1991-Bowman.zip,1991_Bowman/698_Marc-Newfield-MVP-RC_front.jpg,front,number '698' not in catalog set 'bowman'
1992-Donruss.zip,1992_Donruss/476-2_Checklist-397-477-CLVAR-397-477-Pack-version_back.jpg,back,combo/leader or unparseable number: '476-2'
1992-Donruss.zip,1992_Donruss/476-2_Checklist-397-477-CLVAR-397-477-Pack-version_front.jpg,front,combo/leader or unparseable number: '476-2'
1992-Donruss.zip,1992_Donruss/556-2_Checklist-478-555-CLVAR-478-555-Pack-version_back.jpg,back,combo/leader or unparseable number: '556-2'
1992-Donruss.zip,1992_Donruss/556-2_Checklist-478-555-CLVAR-478-555-Pack-version_front.jpg,front,combo/leader or unparseable number: '556-2'
1992-Donruss.zip,1992_Donruss/636-2_Checklist-556-635-CLVAR-556-635-Pack-version_back.jpg,back,combo/leader or unparseable number: '636-2'
1992-Donruss.zip,1992_Donruss/636-2_Checklist-556-635-CLVAR-556-635-Pack-version_front.jpg,front,combo/leader or unparseable number: '636-2'
1992-Donruss.zip,1992_Donruss/716-2_Checklist-636-716-CLVAR-636-716-Pack-version_back.jpg,back,combo/leader or unparseable number: '716-2'
1992-Donruss.zip,1992_Donruss/716-2_Checklist-636-716-CLVAR-636-716-Pack-version_front.jpg,front,combo/leader or unparseable number: '716-2'
1992-Donruss.zip,1992_Donruss/784-2_Checklist-717-784-and-BC1-BC8-CLVAR-717-784-and-Bonus-Cards-_back.jpg,back,combo/leader or unparseable number: '784-2'
1992-Donruss.zip,1992_Donruss/784-2_Checklist-717-784-and-BC1-BC8-CLVAR-717-784-and-Bonus-Cards-_front.jpg,front,combo/leader or unparseable number: '784-2'
1992-Upper-Deck.zip,1992_Upper-Deck/401_Omar-Vizquel_back.jpg,back,number '401' not in catalog set 'upper-deck'
1992-Upper-Deck.zip,1992_Upper-Deck/401_Omar-Vizquel_front.jpg,front,number '401' not in catalog set 'upper-deck'
1993-Topps.zip,1993_Topps/096_Russ_Swan_back.jpg,back,number '96' not in catalog set 'topps'
1993-Topps.zip,1993_Topps/096_Russ_Swan_front.jpg,front,number '96' not in catalog set 'topps'
1993-Topps.zip,1993_Topps/650_Terry_Pendleton_back.jpg,back,number '650' not in catalog set 'topps'
1993-Topps.zip,1993_Topps/650_Terry_Pendleton_front.jpg,front,number '650' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/101_Al_Leiter_SH,_ERR_ERR_Last_word_in_write_up_is_Charles_(missing_Johnson.)_back.jpg",back,number '101' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/101_Al_Leiter_SH,_ERR_ERR_Last_word_in_write_up_is_Charles_(missing_Johnson.)_front.jpg",front,number '101' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/101c_Al_Leiter_SH,_CORCOR_Last_word_in_write_up_is_Johnson._back.jpg",back,number '101c' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/101c_Al_Leiter_SH,_CORCOR_Last_word_in_write_up_is_Johnson._front.jpg",front,number '101c' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/102_John_Mabry_SH,_ERRERR_Last_sentence_is_incomplete_(Mabry)_back.jpg",back,number '102' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/102_John_Mabry_SH,_ERRERR_Last_sentence_is_incomplete_(Mabry)_front.jpg",front,number '102' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/102c_John_Mabry_SH,_CORCOR_Last_sentence_is_complete_(Mabry_was_intentionally_walked.)_back.jpg",back,number '102c' not in catalog set 'topps'
1997-Topps.zip,"1997_Topps/102c_John_Mabry_SH,_CORCOR_Last_sentence_is_complete_(Mabry_was_intentionally_walked.)_front.jpg",front,number '102c' not in catalog set 'topps'
1997-Upper-Deck.zip,1997_Upper-Deck/214_Ozzie_Smith_Andre_Dawson_Kirby_Puckett_SH_back.jpg,back,number '214' not in catalog set 'upper-deck'
1997-Upper-Deck.zip,1997_Upper-Deck/214_Ozzie_Smith_Andre_Dawson_Kirby_Puckett_SH_front.jpg,front,number '214' not in catalog set 'upper-deck'
1997-Upper-Deck.zip,1997_Upper-Deck/215_Barry_Bonds_Gary_Sheffield_Brady_Anderson_SH_back.jpg,back,number '215' not in catalog set 'upper-deck'
1997-Upper-Deck.zip,1997_Upper-Deck/215_Barry_Bonds_Gary_Sheffield_Brady_Anderson_SH_front.jpg,front,number '215' not in catalog set 'upper-deck'
2021-Donruss.zip,2021_Donruss/154c_Starling_Marte_(VAR)_back.jpg,back,number '154c' not in catalog set 'donruss'
2021-Donruss.zip,2021_Donruss/154c_Starling_Marte_(VAR)_front.jpg,front,number '154c' not in catalog set 'donruss'
2021-Donruss.zip,2021_Donruss/200c_Christian_Yelich_(VAR)_back.jpg,back,number '200c' not in catalog set 'donruss'
2021-Donruss.zip,2021_Donruss/200c_Christian_Yelich_(VAR)_front.jpg,front,number '200c' not in catalog set 'donruss'
2021-Donruss.zip,2021_Donruss/206c_Max_Scherzer_(VAR)_back.jpg,back,number '206c' not in catalog set 'donruss'
2021-Donruss.zip,2021_Donruss/206c_Max_Scherzer_(VAR)_front.jpg,front,number '206c' not in catalog set 'donruss'
2021-Donruss.zip,"2021_Donruss/228c_Babe_Ruth_R87,_(VAR)_back.jpg",back,number '228c' not in catalog set 'donruss'
2021-Donruss.zip,"2021_Donruss/228c_Babe_Ruth_R87,_(VAR)_front.jpg",front,number '228c' not in catalog set 'donruss'
2021-Donruss.zip,"2021_Donruss/235c_Ken_Griffey_Jr._R87,_(VAR)_back.jpg",back,number '235c' not in catalog set 'donruss'
2021-Donruss.zip,"2021_Donruss/235c_Ken_Griffey_Jr._R87,_(VAR)_front.jpg",front,number '235c' not in catalog set 'donruss'
2021-Topps.zip,2021_Topps/004d_Ernie_Banks_(VAR)_back.jpg,back,number '4d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/004d_Ernie_Banks_(VAR)_front.jpg,front,number '4d' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/014c_Do_It_for_the_Fans!_(Eloy_Jimenez_Luis_Robert)_CL,_CPC,_(VAR)_back.jpg",back,number '14c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/014c_Do_It_for_the_Fans!_(Eloy_Jimenez_Luis_Robert)_CL,_CPC,_(VAR)_front.jpg",front,number '14c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/019c_Jakob_Junis_(VAR)_back.jpg,back,number '19c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/019c_Jakob_Junis_(VAR)_front.jpg,front,number '19c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/027e_Mike_Trout_(VAR)_back.jpg,back,number '27e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/027e_Mike_Trout_(VAR)_front.jpg,front,number '27e' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/032c_Edward_Olivares_RC,_(VAR)_back.jpg",back,number '32c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/032c_Edward_Olivares_RC,_(VAR)_front.jpg",front,number '32c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/034c_Roberto_Perez_(VAR)_back.jpg,back,number '34c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/034c_Roberto_Perez_(VAR)_front.jpg,front,number '34c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/043e_Jo_Adell_(VAR)_back.jpg,back,number '43e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/043e_Jo_Adell_(VAR)_front.jpg,front,number '43e' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/046c_Jesus_Luzardo_FS,_(VAR)_back.jpg",back,number '46c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/046c_Jesus_Luzardo_FS,_(VAR)_front.jpg",front,number '46c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/053d_Andres_Gimenez_(VAR)_back.jpg,back,number '53d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/053d_Andres_Gimenez_(VAR)_front.jpg,front,number '53d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/068c_Charlie_Blackmon_(VAR)_back.jpg,back,number '68c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/068c_Charlie_Blackmon_(VAR)_front.jpg,front,number '68c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/083c_Gavin_Lux_FS,_(VAR)_back.jpg",back,number '83c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/083c_Gavin_Lux_FS,_(VAR)_front.jpg",front,number '83c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/090c_Shane_Bieber_LL,_(VAR)_back.jpg",back,number '90c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/090c_Shane_Bieber_LL,_(VAR)_front.jpg",front,number '90c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/092e_Tarik_Skubal_(VAR)_back.jpg,back,number '92e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/092e_Tarik_Skubal_(VAR)_front.jpg,front,number '92e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/097c_Niko_Goodrum_(VAR)_back.jpg,back,number '97c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/097c_Niko_Goodrum_(VAR)_front.jpg,front,number '97c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/105c_Shane_Bieber_LL,_(VAR)_back.jpg",back,number '105c' not in catalog set 'topps'
