Year,Brand,Set,Card Number,Player,Notes
2006,Upper Deck,Upper Deck,309,Hideki Matsui,
2006,Upper Deck,Upper Deck,310,Jason Giambi,
2006,Upper Deck,Upper Deck,311,Jorge Posada,
2006,Upper Deck,Upper Deck,312,Kevin Brown,
2006,Upper Deck,Upper Deck,313,Mariano Rivera,
2006,Upper Deck,Upper Deck,314,Matt Lawton,
2006,Upper Deck,Upper Deck,315,Mike Mussina,
2006,Upper Deck,Upper Deck,316,Randy Johnson,
2006,Upper Deck,Upper Deck,317,Robinson Cano,
2006,Upper Deck,Upper Deck,318,Mike Vento,
2006,Upper Deck,Upper Deck,319,Tino Martinez,
2006,Upper Deck,Upper Deck,320,Tony Womack,
2006,Upper Deck,Upper Deck,321,Barry Zito,
2006,Upper Deck,Upper Deck,322,Bobby Crosby,
2006,Upper Deck,Upper Deck,323,Bobby Kielty,
2006,Upper Deck,Upper Deck,324,Dan Johnson,
2006,Upper Deck,Upper Deck,325,Danny Haren,
2006,Upper Deck,Upper Deck,326,Eric Chavez,
2006,Upper Deck,Upper Deck,327,Erubiel Durazo,
2006,Upper Deck,Upper Deck,328,Huston Street,
2006,Upper Deck,Upper Deck,329,Jason Kendall,
2006,Upper Deck,Upper Deck,330,Jay Payton,
2006,Upper Deck,Upper Deck,331,Joe Blanton,
2006,Upper Deck,Upper Deck,332,Joe Kennedy,
2006,Upper Deck,Upper Deck,333,Kirk Saarloos,
2006,Upper Deck,Upper Deck,334,Mark Kotsay,
2006,Upper Deck,Upper Deck,335,Nick Swisher,
2006,Upper Deck,Upper Deck,336,Rich Harden,
2006,Upper Deck,Upper Deck,337,Scott Hatteberg,
2006,Upper Deck,Upper Deck,338,Billy Wagner,
2006,Upper Deck,Upper Deck,339,Bobby Abreu,
2006,Upper Deck,Upper Deck,340,Brett Myers,
2006,Upper Deck,Upper Deck,341,Chase Utley,
2006,Upper Deck,Upper Deck,342,Danny Sandoval,RC
2006,Upper Deck,Upper Deck,343,David Bell,
2006,Upper Deck,Upper Deck,344,Gavin Floyd,
2006,Upper Deck,Upper Deck,345,Jim Thome,
2006,Upper Deck,Upper Deck,346,Jimmy Rollins,
2006,Upper Deck,Upper Deck,347,Jon Lieber,
2006,Upper Deck,Upper Deck,348,Kenny Lofton,
2006,Upper Deck,Upper Deck,349,Mike Lieberthal,
2006,Upper Deck,Upper Deck,350,Pat Burrell,
2006,Upper Deck,Upper Deck,351,Randy Wolf,
2006,Upper Deck,Upper Deck,352,Ryan Howard,
2006,Upper Deck,Upper Deck,353,Vicente Padilla,
2006,Upper Deck,Upper Deck,354,Bryan Bullington,
2006,Upper Deck,Upper Deck,355,J.J. Furmaniak,
2006,Upper Deck,Upper Deck,356,Craig Wilson,
2006,Upper Deck,Upper Deck,357,Matt Capps,
2006,Upper Deck,Upper Deck,358,Tom Gorzelanny,
2006,Upper Deck,Upper Deck,359,Jack Wilson,
2006,Upper Deck,Upper Deck,360,Jason Bay,
2006,Upper Deck,Upper Deck,361,Jose Mesa,
2006,Upper Deck,Upper Deck,362,Josh Fogg,
2006,Upper Deck,Upper Deck,363,Kip Wells,
2006,Upper Deck,Upper Deck,364,Steve Stemle,RC
2006,Upper Deck,Upper Deck,365,Oliver Perez,
2006,Upper Deck,Upper Deck,366,Rob Mackowiak,
2006,Upper Deck,Upper Deck,367,Ronny Paulino,
2006,Upper Deck,Upper Deck,368,Tike Redman,
2006,Upper Deck,Upper Deck,369,Zach Duke,
2006,Upper Deck,Upper Deck,370,Adam Eaton,
2006,Upper Deck,Upper Deck,371,Scott Feldman,RC
2006,Upper Deck,Upper Deck,372,Brian Giles,
2006,Upper Deck,Upper Deck,373,Brian Lawrence,
2006,Upper Deck,Upper Deck,374,Damian Jackson,
2006,Upper Deck,Upper Deck,375,Dave Roberts,
2006,Upper Deck,Upper Deck,376,Jake Peavy,
2006,Upper Deck,Upper Deck,377,Joe Randa,
2006,Upper Deck,Upper Deck,378,Khalil Greene,
2006,Upper Deck,Upper Deck,379,Mark Loretta,
2006,Upper Deck,Upper Deck,380,Ramon Hernandez,
2006,Upper Deck,Upper Deck,381,Robert Fick,
2006,Upper Deck,Upper Deck,382,Ryan Klesko,
2006,Upper Deck,Upper Deck,383,Trevor Hoffman,
2006,Upper Deck,Upper Deck,384,Woody Williams,
2006,Upper Deck,Upper Deck,385,Xavier Nady,
2006,Upper Deck,Upper Deck,386,Armando Benitez,
2006,Upper Deck,Upper Deck,387,Brad Hennessey,
2006,Upper Deck,Upper Deck,388,Brian Myrow,RC
2006,Upper Deck,Upper Deck,389,Edgardo Alfonzo,
2006,Upper Deck,Upper Deck,390,J.T. Snow,
2006,Upper Deck,Upper Deck,391,Jeremy Accardo,RC
2006,Upper Deck,Upper Deck,392,Jason Schmidt,"UER: Career IP 1342.2, should be 1739.2"
2006,Upper Deck,Upper Deck,393,Lance Niekro,
2006,Upper Deck,Upper Deck,394,Matt Cain,
2006,Upper Deck,Upper Deck,395,Dan Ortmeier,
2006,Upper Deck,Upper Deck,396,Moises Alou,
2006,Upper Deck,Upper Deck,397,Doug Clark,
2006,Upper Deck,Upper Deck,398,Omar Vizquel,
2006,Upper Deck,Upper Deck,399,Pedro Feliz,
2006,Upper Deck,Upper Deck,400,Randy Winn,
2006,Upper Deck,Upper Deck,401,Ray Durham,
2006,Upper Deck,Upper Deck,402,Adrian Beltre,
2006,Upper Deck,Upper Deck,403,Eddie Guardado,
2006,Upper Deck,Upper Deck,404,Felix Hernandez,
2006,Upper Deck,Upper Deck,405,Gil Meche,
2006,Upper Deck,Upper Deck,406,Ichiro,
2006,Upper Deck,Upper Deck,407,Jamie Moyer,
2006,Upper Deck,Upper Deck,408,Jeff Nelson,
2006,Upper Deck,Upper Deck,409,Jeremy Reed,
2006,Upper Deck,Upper Deck,410,Joel Piñeiro,
2006,Upper Deck,Upper Deck,411,Jaime Bubela,
2006,Upper Deck,Upper Deck,412,Raul Ibanez,
2006,Upper Deck,Upper Deck,413,Richie Sexson,
2006,Upper Deck,Upper Deck,414,Ryan Franklin,
2006,Upper Deck,Upper Deck,415,Willie Bloomquist,
2006,Upper Deck,Upper Deck,416,Yorvit Torrealba,
2006,Upper Deck,Upper Deck,417,Yuniesky Betancourt,
2006,Upper Deck,Upper Deck,418,Jeff Harris,RC
2006,Upper Deck,Upper Deck,419,Albert Pujols,
2006,Upper Deck,Upper Deck,420,Chris Carpenter,
2006,Upper Deck,Upper Deck,421,David Eckstein,
2006,Upper Deck,Upper Deck,422,Jason Isringhausen,
2006,Upper Deck,Upper Deck,423,Jason Marquis,
2006,Upper Deck,Upper Deck,424,Adam Wainwright,
2006,Upper Deck,Upper Deck,425,Jim Edmonds,
2006,Upper Deck,Upper Deck,426,Ryan Theriot,RC
2006,Upper Deck,Upper Deck,427,Chris Duncan,
2006,Upper Deck,Upper Deck,428,Mark Grudzielanek,
2006,Upper Deck,Upper Deck,429,Mark Mulder,
2006,Upper Deck,Upper Deck,430,Matt Morris,
2006,Upper Deck,Upper Deck,431,Reggie Sanders,
2006,Upper Deck,Upper Deck,432,Scott Rolen,
2006,Upper Deck,Upper Deck,433,Tyler Johnson,
2006,Upper Deck,Upper Deck,434,Yadier Molina,
2006,Upper Deck,Upper Deck,435,Alex S. Gonzalez,
2006,Upper Deck,Upper Deck,436,Aubrey Huff,
2006,Upper Deck,Upper Deck,437,Tim Corcoran,RC
2006,Upper Deck,Upper Deck,438,Carl Crawford,
2006,Upper Deck,Upper Deck,439,Casey Fossum,
2006,Upper Deck,Upper Deck,440,Danys Baez,
2006,Upper Deck,Upper Deck,441,Edwin Jackson,
2006,Upper Deck,Upper Deck,442,Joey Gathright,
2006,Upper Deck,Upper Deck,443,Jonny Gomes,
2006,Upper Deck,Upper Deck,444,Jorge Cantu,
2006,Upper Deck,Upper Deck,445,Julio Lugo,
2006,Upper Deck,Upper Deck,446,Nick Green,
2006,Upper Deck,Upper Deck,447,Rocco Baldelli,
2006,Upper Deck,Upper Deck,448,Scott Kazmir,
2006,Upper Deck,Upper Deck,449,Seth McClung,
2006,Upper Deck,Upper Deck,450,Toby Hall,
2006,Upper Deck,Upper Deck,451,Travis Lee,
2006,Upper Deck,Upper Deck,452,Craig Breslow,RC
2006,Upper Deck,Upper Deck,453,Alfonso Soriano,
2006,Upper Deck,Upper Deck,454,Chris Young,
2006,Upper Deck,Upper Deck,455,David Dellucci,
2006,Upper Deck,Upper Deck,456,Francisco Cordero,
2006,Upper Deck,Upper Deck,457,Gary Matthews,
2006,Upper Deck,Upper Deck,458,Hank Blalock,
2006,Upper Deck,Upper Deck,459,Juan Dominguez,
2006,Upper Deck,Upper Deck,460,Josh Rupe,
2006,Upper Deck,Upper Deck,461,Kenny Rogers,
2006,Upper Deck,Upper Deck,462,Kevin Mench,
2006,Upper Deck,Upper Deck,463,Laynce Nix,
2006,Upper Deck,Upper Deck,464,Mark Teixeira,
2006,Upper Deck,Upper Deck,465,Michael Young,
2006,Upper Deck,Upper Deck,466,Richard Hidalgo,
2006,Upper Deck,Upper Deck,467,Jason Botts,
2006,Upper Deck,Upper Deck,468,Aaron Hill,
2006,Upper Deck,Upper Deck,469,Alex Rios,
2006,Upper Deck,Upper Deck,470,Corey Koskie,UER: Photo on front actually Eric Hinske
2006,Upper Deck,Upper Deck,471,Chris Demaria,RC
2006,Upper Deck,Upper Deck,472,Eric Hinske,
2006,Upper Deck,Upper Deck,473,Frank Catalanotto,
2006,Upper Deck,Upper Deck,474,John-Ford Griffin,
2006,Upper Deck,Upper Deck,475,Gustavo Chacin,
2006,Upper Deck,Upper Deck,476,Josh Towers,
2006,Upper Deck,Upper Deck,477,Miguel Batista,
2006,Upper Deck,Upper Deck,478,Orlando Hudson,
2006,Upper Deck,Upper Deck,479,Reed Johnson,
2006,Upper Deck,Upper Deck,480,Roy Halladay,
2006,Upper Deck,Upper Deck,481,Shaun Marcum,
2006,Upper Deck,Upper Deck,482,Shea Hillenbrand,
2006,Upper Deck,Upper Deck,483,Ted Lilly,
2006,Upper Deck,Upper Deck,484,Vernon Wells,
2006,Upper Deck,Upper Deck,485,Brad Wilkerson,
2006,Upper Deck,Upper Deck,486,Darrell Rasner,
2006,Upper Deck,Upper Deck,487,Chad Cordero,
2006,Upper Deck,Upper Deck,488,Cristian Guzman,
2006,Upper Deck,Upper Deck,489,Esteban Loaiza,
2006,Upper Deck,Upper Deck,490,John Patterson,
2006,Upper Deck,Upper Deck,491,Jose Guillen,
2006,Upper Deck,Upper Deck,492,Jose Vidro,
2006,Upper Deck,Upper Deck,493,Livan Hernandez,
2006,Upper Deck,Upper Deck,494,Marlon Byrd,
2006,Upper Deck,Upper Deck,495,Nick Johnson,
2006,Upper Deck,Upper Deck,496,Preston Wilson,
2006,Upper Deck,Upper Deck,497,Ryan Church,
2006,Upper Deck,Upper Deck,498,Ryan Zimmerman,
2006,Upper Deck,Upper Deck,499,Tony Armas Jr.,
2006,Upper Deck,Upper Deck,500,Vinny Castilla,
2006,Upper Deck,Upper Deck,501,Andy Green,
2006,Upper Deck,Upper Deck,502,Damion Easley,
2006,Upper Deck,Upper Deck,503,Eric Byrnes,
2006,Upper Deck,Upper Deck,504,Jason Grimsley,
2006,Upper Deck,Upper Deck,505,Jeff DaVanon,
2006,Upper Deck,Upper Deck,506,Johnny Estrada,
2006,Upper Deck,Upper Deck,507,Luis Vizcaino,
2006,Upper Deck,Upper Deck,508,Miguel Batista,
2006,Upper Deck,Upper Deck,509,Orlando Hernandez,
2006,Upper Deck,Upper Deck,510,Orlando Hudson,
2006,Upper Deck,Upper Deck,511,Terry Mulholland,
2006,Upper Deck,Upper Deck,512,Chris Reitsma,
2006,Upper Deck,Upper Deck,513,Edgar Renteria,
2006,Upper Deck,Upper Deck,514,John Thomson,
2006,Upper Deck,Upper Deck,515,Jorge Sosa,
2006,Upper Deck,Upper Deck,516,Oscar Villarreal,
2006,Upper Deck,Upper Deck,517,Pete Orr,
2006,Upper Deck,Upper Deck,518,Ryan Langerhans,
2006,Upper Deck,Upper Deck,519,Todd Pratt,
2006,Upper Deck,Upper Deck,520,Wilson Betemit,
2006,Upper Deck,Upper Deck,521,Brian Jordan,
2006,Upper Deck,Upper Deck,522,Lance Cormier,
2006,Upper Deck,Upper Deck,523,Matt Diaz,
2006,Upper Deck,Upper Deck,524,Mike Remlinger,
2006,Upper Deck,Upper Deck,525,Bruce Chen,
2006,Upper Deck,Upper Deck,526,Chris Gomez,
2006,Upper Deck,Upper Deck,527,Chris Ray,
2006,Upper Deck,Upper Deck,528,Corey Patterson,
2006,Upper Deck,Upper Deck,529,David Newhan,
2006,Upper Deck,Upper Deck,530,Ed Rogers,
2006,Upper Deck,Upper Deck,531,John Halama,
2006,Upper Deck,Upper Deck,532,Kris Benson,
2006,Upper Deck,Upper Deck,533,LaTroy Hawkins,
2006,Upper Deck,Upper Deck,534,Raul Chavez,
2006,Upper Deck,Upper Deck,535,Alex Cora,
2006,Upper Deck,Upper Deck,536,Alex Gonzalez,
2006,Upper Deck,Upper Deck,537,Coco Crisp,
2006,Upper Deck,Upper Deck,538,David Riske,
2006,Upper Deck,Upper Deck,539,Doug Mirabelli,
2006,Upper Deck,Upper Deck,540,Josh Beckett,
2006,Upper Deck,Upper Deck,541,J.T. Snow,
2006,Upper Deck,Upper Deck,542,Mike Timlin,
2006,Upper Deck,Upper Deck,543,Julian Tavarez,
2006,Upper Deck,Upper Deck,544,Rudy Seanez,
2006,Upper Deck,Upper Deck,545,Wily Mo Pena,
2006,Upper Deck,Upper Deck,546,Bob Howry,
2006,Upper Deck,Upper Deck,547,Glendon Rusch,
2006,Upper Deck,Upper Deck,548,Henry Blanco,
2006,Upper Deck,Upper Deck,549,Jacque Jones,
2006,Upper Deck,Upper Deck,550,Jerome Williams,
2006,Upper Deck,Upper Deck,551,John Mabry,
2006,Upper Deck,Upper Deck,552,Juan Pierre,
2006,Upper Deck,Upper Deck,553,Scott Eyre,
2006,Upper Deck,Upper Deck,554,Scott Williamson,
2006,Upper Deck,Upper Deck,555,Wade Miller,
2006,Upper Deck,Upper Deck,556,Will Ohman,
2006,Upper Deck,Upper Deck,557,Alex Cintron,
2006,Upper Deck,Upper Deck,558,Rob Mackowiak,
2006,Upper Deck,Upper Deck,559,Brandon McCarthy,
2006,Upper Deck,Upper Deck,560,Chris Widger,
2006,Upper Deck,Upper Deck,561,Cliff Politte,
2006,Upper Deck,Upper Deck,562,Javier Vazquez,
2006,Upper Deck,Upper Deck,563,Jim Thome,
2006,Upper Deck,Upper Deck,564,Matt Thornton,
2006,Upper Deck,Upper Deck,565,Neal Cotts,
2006,Upper Deck,Upper Deck,566,Pablo Ozuna,
2006,Upper Deck,Upper Deck,567,Ross Gload,
2006,Upper Deck,Upper Deck,568,Brandon Phillips,
2006,Upper Deck,Upper Deck,569,Bronson Arroyo,
2006,Upper Deck,Upper Deck,570,Dave Williams,
2006,Upper Deck,Upper Deck,571,David Ross,
2006,Upper Deck,Upper Deck,572,David Weathers,
2006,Upper Deck,Upper Deck,573,Eric Milton,
2006,Upper Deck,Upper Deck,574,Javier Valentin,
2006,Upper Deck,Upper Deck,575,Kent Mercker,
2006,Upper Deck,Upper Deck,576,Matt Belisle,
2006,Upper Deck,Upper Deck,577,Paul Wilson,
2006,Upper Deck,Upper Deck,578,Rich Aurilia,
2006,Upper Deck,Upper Deck,579,Rick White,
2006,Upper Deck,Upper Deck,580,Scott Hatteberg,
2006,Upper Deck,Upper Deck,581,Todd Coffey,
2006,Upper Deck,Upper Deck,582,Bob Wickman,
2006,Upper Deck,Upper Deck,583,Danny Graves,
2006,Upper Deck,Upper Deck,584,Eduardo Perez,
2006,Upper Deck,Upper Deck,585,Guillermo Mota,
2006,Upper Deck,Upper Deck,586,Jason Davis,
2006,Upper Deck,Upper Deck,587,Jason Johnson,
2006,Upper Deck,Upper Deck,588,Jason Michaels,
2006,Upper Deck,Upper Deck,589,Rafael Betancourt,
2006,Upper Deck,Upper Deck,590,Ramon Vazquez,
2006,Upper Deck,Upper Deck,591,Scott Sauerbeck,
2006,Upper Deck,Upper Deck,592,Todd Hollandsworth,
2006,Upper Deck,Upper Deck,593,Brian Fuentes,
2006,Upper Deck,Upper Deck,594,Danny Ardoin,
2006,Upper Deck,Upper Deck,595,David Cortes,
2006,Upper Deck,Upper Deck,596,Eli Marrero,
2006,Upper Deck,Upper Deck,597,Jamey Carroll,
2006,Upper Deck,Upper Deck,598,Jason Smith,
2006,Upper Deck,Upper Deck,599,Josh Fogg,
2006,Upper Deck,Upper Deck,600,Miguel Ojeda,
2006,Upper Deck,Upper Deck,601,Mike DeJean,
2006,Upper Deck,Upper Deck,602,Ray King,
2006,Upper Deck,Upper Deck,603,Omar Quintanilla,
2006,Upper Deck,Upper Deck,604,Zach Day,
2006,Upper Deck,Upper Deck,605,Fernando Rodney,
2006,Upper Deck,Upper Deck,606,Kenny Rogers,
2006,Upper Deck,Upper Deck,607,Mike Maroth,
2006,Upper Deck,Upper Deck,608,Nate Robertson,
2006,Upper Deck,Upper Deck,609,Todd Jones,
2006,Upper Deck,Upper Deck,610,Vance Wilson,
2006,Upper Deck,Upper Deck,611,Bobby Seay,
2006,Upper Deck,Upper Deck,612,Chris Spurling,
2006,Upper Deck,Upper Deck,613,Roman Colon,
2006,Upper Deck,Upper Deck,614,Jason Grilli,
2006,Upper Deck,Upper Deck,615,Marcus Thames,
2006,Upper Deck,Upper Deck,616,Ramon Santiago,
2006,Upper Deck,Upper Deck,617,Alfredo Amezaga,
2006,Upper Deck,Upper Deck,618,Brian Moehler,
2006,Upper Deck,Upper Deck,619,Chris Aguila,
2006,Upper Deck,Upper Deck,620,Franklyn German,
2006,Upper Deck,Upper Deck,621,Joe Borowski,
2006,Upper Deck,Upper Deck,622,Logan Kensing,
2006,Upper Deck,Upper Deck,623,Matt Treanor,
2006,Upper Deck,Upper Deck,624,Miguel Olivo,
2006,Upper Deck,Upper Deck,625,Sergio Mitre,
2006,Upper Deck,Upper Deck,626,Todd Wellemeyer,
2006,Upper Deck,Upper Deck,627,Wes Helms,
2006,Upper Deck,Upper Deck,628,Chad Qualls,
2006,Upper Deck,Upper Deck,629,Eric Bruntlett,
2006,Upper Deck,Upper Deck,630,Mike Gallo,
2006,Upper Deck,Upper Deck,631,Mike Lamb,
2006,Upper Deck,Upper Deck,632,Orlando Palmeiro,
2006,Upper Deck,Upper Deck,633,Russ Springer,
2006,Upper Deck,Upper Deck,634,Dan Wheeler,
2006,Upper Deck,Upper Deck,635,Eric Munson,
2006,Upper Deck,Upper Deck,636,Preston Wilson,
2006,Upper Deck,Upper Deck,637,Trever Miller,
2006,Upper Deck,Upper Deck,638,Ambiorix Burgos,
2006,Upper Deck,Upper Deck,639,Andrew Sisco,
2006,Upper Deck,Upper Deck,640,Denny Bautista,
2006,Upper Deck,Upper Deck,641,Doug Mientkiewicz,
2006,Upper Deck,Upper Deck,642,Elmer Dessens,
2006,Upper Deck,Upper Deck,643,Esteban German,
2006,Upper Deck,Upper Deck,644,Joe Nelson,
2006,Upper Deck,Upper Deck,645,Mark Grudzielanek,
2006,Upper Deck,Upper Deck,646,Mark Redman,
2006,Upper Deck,Upper Deck,647,Mike Wood,
2006,Upper Deck,Upper Deck,648,Paul Bako,
2006,Upper Deck,Upper Deck,649,Reggie Sanders,
2006,Upper Deck,Upper Deck,650,Scott Elarton,
2006,Upper Deck,Upper Deck,651,Shane Costa,
2006,Upper Deck,Upper Deck,652,Tony Graffanino,
2006,Upper Deck,Upper Deck,653,Jason Bulger,
2006,Upper Deck,Upper Deck,654,Chris Bootcheck,
2006,Upper Deck,Upper Deck,655,Esteban Yan,
2006,Upper Deck,Upper Deck,656,Hector Carrasco,
2006,Upper Deck,Upper Deck,657,J.C. Romero,
2006,Upper Deck,Upper Deck,658,Jeff Weaver,
2006,Upper Deck,Upper Deck,659,Jose Molina,
2006,Upper Deck,Upper Deck,660,Kelvim Escobar,
2006,Upper Deck,Upper Deck,661,Maicer Izturis,
2006,Upper Deck,Upper Deck,662,Robb Quinlan,
2006,Upper Deck,Upper Deck,663,Scot Shields,
2006,Upper Deck,Upper Deck,664,Tim Salmon,
2006,Upper Deck,Upper Deck,665,Bill Mueller,
2006,Upper Deck,Upper Deck,666,Brett Tomko,
2006,Upper Deck,Upper Deck,667,Dioner Navarro,
2006,Upper Deck,Upper Deck,668,Jae Seo,
2006,Upper Deck,Upper Deck,669,Jose Cruz Jr.,
2006,Upper Deck,Upper Deck,670,Kenny Lofton,
2006,Upper Deck,Upper Deck,671,Lance Carter,
2006,Upper Deck,Upper Deck,672,Nomar Garciaparra,
2006,Upper Deck,Upper Deck,673,Olmedo Saenz,
2006,Upper Deck,Upper Deck,674,Rafael Furcal,
2006,Upper Deck,Upper Deck,675,Ramon Martinez,
2006,Upper Deck,Upper Deck,676,Ricky Ledee,
2006,Upper Deck,Upper Deck,677,Sandy Alomar,
2006,Upper Deck,Upper Deck,678,Yhency Brazoban,
2006,Upper Deck,Upper Deck,679,Corey Koskie,
2006,Upper Deck,Upper Deck,680,Danny Kolb,
2006,Upper Deck,Upper Deck,681,Gabe Gross,
2006,Upper Deck,Upper Deck,682,Jeff Cirillo,
2006,Upper Deck,Upper Deck,683,Matt Wise,
2006,Upper Deck,Upper Deck,684,Rick Helling,
2006,Upper Deck,Upper Deck,685,Chad Moeller,
2006,Upper Deck,Upper Deck,686,Dave Bush,
2006,Upper Deck,Upper Deck,687,Jorge de la Rosa,
2006,Upper Deck,Upper Deck,688,Justin Lehr,
2006,Upper Deck,Upper Deck,689,Jason Bartlett,
2006,Upper Deck,Upper Deck,690,Jesse Crain,
2006,Upper Deck,Upper Deck,691,Juan Rincon,
2006,Upper Deck,Upper Deck,692,Luis Castillo,
2006,Upper Deck,Upper Deck,693,Mike Redmond,
2006,Upper Deck,Upper Deck,694,Rondell White,
2006,Upper Deck,Upper Deck,695,Tony Batista,
2006,Upper Deck,Upper Deck,696,Juan Castro,
2006,Upper Deck,Upper Deck,697,Luis Rodriguez,
2006,Upper Deck,Upper Deck,698,Matt Guerrier,
2006,Upper Deck,Upper Deck,699,Willie Eyre,
2006,Upper Deck,Upper Deck,700,Aaron Heilman,
2006,Upper Deck,Upper Deck,701,Billy Wagner,
2006,Upper Deck,Upper Deck,702,Carlos Delgado,
2006,Upper Deck,Upper Deck,703,Chad Bradford,
2006,Upper Deck,Upper Deck,704,Chris Woodward,
2006,Upper Deck,Upper Deck,705,Darren Oliver,
2006,Upper Deck,Upper Deck,706,Duaner Sanchez,
2006,Upper Deck,Upper Deck,707,Endy Chavez,
2006,Upper Deck,Upper Deck,708,Jorge Julio,
2006,Upper Deck,Upper Deck,709,Jose Valentin,
2006,Upper Deck,Upper Deck,710,Julio Franco,
2006,Upper Deck,Upper Deck,711,Paul Lo Duca,
2006,Upper Deck,Upper Deck,712,Ramon Castro,
2006,Upper Deck,Upper Deck,713,Steve Trachsel,
2006,Upper Deck,Upper Deck,714,Victor Zambrano,
2006,Upper Deck,Upper Deck,715,Xavier Nady,
2006,Upper Deck,Upper Deck,716,Andy Phillips,
2006,Upper Deck,Upper Deck,717,Bubba Crosby,
2006,Upper Deck,Upper Deck,718,Jaret Wright,
2006,Upper Deck,Upper Deck,719,Kelly Stinnett,
2006,Upper Deck,Upper Deck,720,Kyle Farnsworth,
2006,Upper Deck,Upper Deck,721,Mike Myers,
2006,Upper Deck,Upper Deck,722,Octavio Dotel,
2006,Upper Deck,Upper Deck,723,Ron Villone,
2006,Upper Deck,Upper Deck,724,Scott Proctor,
2006,Upper Deck,Upper Deck,725,Shawn Chacon,
2006,Upper Deck,Upper Deck,726,Tanyon Sturtze,
2006,Upper Deck,Upper Deck,727,Adam Melhuse,
2006,Upper Deck,Upper Deck,728,Brad Halsey,
2006,Upper Deck,Upper Deck,729,Esteban Loaiza,
2006,Upper Deck,Upper Deck,730,Frank Thomas,
2006,Upper Deck,Upper Deck,731,Jay Witasick,
2006,Upper Deck,Upper Deck,732,Justin Duchscherer,
2006,Upper Deck,Upper Deck,733,Kiko Calero,
2006,Upper Deck,Upper Deck,734,Marco Scutaro,
2006,Upper Deck,Upper Deck,735,Mark Ellis,
2006,Upper Deck,Upper Deck,736,Milton Bradley,
2006,Upper Deck,Upper Deck,737,Aaron Fultz,
2006,Upper Deck,Upper Deck,738,Aaron Rowand,
2006,Upper Deck,Upper Deck,739,Geoff Geary,
2006,Upper Deck,Upper Deck,740,Arthur Rhodes,
2006,Upper Deck,Upper Deck,741,Chris Coste,RC
2006,Upper Deck,Upper Deck,742,Rheal Cormier,
2006,Upper Deck,Upper Deck,743,Ryan Franklin,
2006,Upper Deck,Upper Deck,744,Ryan Madson,
2006,Upper Deck,Upper Deck,745,Sal Fasano,
2006,Upper Deck,Upper Deck,746,Tom Gordon,
2006,Upper Deck,Upper Deck,747,Abraham Nunez,
2006,Upper Deck,Upper Deck,748,David Dellucci,
2006,Upper Deck,Upper Deck,749,Julio Santana,
2006,Upper Deck,Upper Deck,750,Shane Victorino,
2006,Upper Deck,Upper Deck,751,Damaso Marte,
2006,Upper Deck,Upper Deck,752,Freddy Sanchez,
2006,Upper Deck,Upper Deck,753,Humberto Cota,
2006,Upper Deck,Upper Deck,754,Jeromy Burnitz,
2006,Upper Deck,Upper Deck,755,Joe Randa,
2006,Upper Deck,Upper Deck,756,Jose Castillo,
2006,Upper Deck,Upper Deck,757,Mike Gonzalez,
2006,Upper Deck,Upper Deck,758,Ryan Doumit,
2006,Upper Deck,Upper Deck,759,Sean Burnett,
2006,Upper Deck,Upper Deck,760,Sean Casey,
2006,Upper Deck,Upper Deck,761,Ian Snell,
2006,Upper Deck,Upper Deck,762,John Grabow,
2006,Upper Deck,Upper Deck,763,Jose Hernandez,
2006,Upper Deck,Upper Deck,764,Roberto Hernandez,
2006,Upper Deck,Upper Deck,765,Ryan Vogelsong,
2006,Upper Deck,Upper Deck,766,Victor Santos,
2006,Upper Deck,Upper Deck,767,Adrian Gonzalez,
2006,Upper Deck,Upper Deck,768,Alan Embree,
2006,Upper Deck,Upper Deck,769,Brian Sweeney,
2006,Upper Deck,Upper Deck,770,Chan Ho Park,
2006,Upper Deck,Upper Deck,771,Clay Hensley,
2006,Upper Deck,Upper Deck,772,Dewon Brazelton,
2006,Upper Deck,Upper Deck,773,Doug Brocail,
2006,Upper Deck,Upper Deck,774,Eric Young,
2006,Upper Deck,Upper Deck,775,Geoff Blum,
2006,Upper Deck,Upper Deck,776,Josh Bard,
2006,Upper Deck,Upper Deck,777,Mark Bellhorn,
2006,Upper Deck,Upper Deck,778,Mike Cameron,
2006,Upper Deck,Upper Deck,779,Mike Piazza,
2006,Upper Deck,Upper Deck,780,Rob Bowen,
2006,Upper Deck,Upper Deck,781,Scott Cassidy,
2006,Upper Deck,Upper Deck,782,Scott Linebrink,
2006,Upper Deck,Upper Deck,783,Shawn Estes,
2006,Upper Deck,Upper Deck,784,Terrmel Sledge,
2006,Upper Deck,Upper Deck,785,Vinny Castilla,
2006,Upper Deck,Upper Deck,786,Jeff Fassero,
2006,Upper Deck,Upper Deck,787,Jose Vizcaino,
2006,Upper Deck,Upper Deck,788,Mark Sweeney,
2006,Upper Deck,Upper Deck,789,Matt Morris,
2006,Upper Deck,Upper Deck,790,Steve Finley,
2006,Upper Deck,Upper Deck,791,Tim Worrell,
2006,Upper Deck,Upper Deck,792,Jamey Wright,
2006,Upper Deck,Upper Deck,793,Jason Ellison,
2006,Upper Deck,Upper Deck,794,Noah Lowry,
2006,Upper Deck,Upper Deck,795,Steve Kline,
2006,Upper Deck,Upper Deck,796,Todd Greene,
2006,Upper Deck,Upper Deck,797,Carl Everett,
2006,Upper Deck,Upper Deck,798,George Sherrill,
