Year,Brand,Set,Card Number,Player,Notes
1981,Fleer,Fleer Star Stickers,122,Don Baylor,
1981,Fleer,Fleer Star Stickers,123,Andre Dawson,
1981,Fleer,Fleer Star Stickers,124,Jim Palmer,
1981,Fleer,Fleer Star Stickers,125,Garry Templeton,
1982,Fleer,Fleer,1,Dusty Baker,
1982,Fleer,Fleer,2,Bobby Castillo,
1982,Fleer,Fleer,3,Ron Cey,
1982,Fleer,Fleer,4,Terry Forster,
1982,Fleer,Fleer,5,Steve Garvey,
1982,Fleer,Fleer,6,Dave Goltz,
1982,Fleer,Fleer,7,Pedro Guerrero,
1982,Fleer,Fleer,8,Burt Hooton,
1982,Fleer,Fleer,9,Steve Howe,
1982,Fleer,Fleer,10,Jay Johnstone,
1982,Fleer,Fleer,11,Ken Landreaux,
1982,Fleer,Fleer,12,Davey Lopes,
1982,Fleer,Fleer,13,Mike Marshall,
1982,Fleer,Fleer,14,Bobby Mitchell,
1982,Fleer,Fleer,15,Rick Monday,
1982,Fleer,Fleer,16,Tom Niedenfuer,
1982,Fleer,Fleer,17,Ted Power,
1982,Fleer,Fleer,18,Jerry Reuss,
1982,Fleer,Fleer,19,Ron Roenicke,
1982,Fleer,Fleer,20,Bill Russell,
1982,Fleer,Fleer,21,Steve Sax,
1982,Fleer,Fleer,22,Mike Scioscia,
1982,Fleer,Fleer,23,Reggie Smith,
1982,Fleer,Fleer,24,Dave Stewart,
1982,Fleer,Fleer,25,Rick Sutcliffe,
1982,Fleer,Fleer,26,Derrel Thomas,
1982,Fleer,Fleer,27,Fernando Valenzuela,
1982,Fleer,Fleer,28,Bob Welch,
1982,Fleer,Fleer,29,Steve Yeager,
1982,Fleer,Fleer,30,Bobby Brown,
1982,Fleer,Fleer,31,Rick Cerone,
1982,Fleer,Fleer,32,Ron Davis,
1982,Fleer,Fleer,33,Bucky Dent,
1982,Fleer,Fleer,34,Barry Foote,
1982,Fleer,Fleer,35,George Frazier,
1982,Fleer,Fleer,36,Oscar Gamble,
1982,Fleer,Fleer,37,Rich Gossage,
1982,Fleer,Fleer,38,Ron Guidry,
1982,Fleer,Fleer,39,Reggie Jackson,
1982,Fleer,Fleer,40,Tommy John,
1982,Fleer,Fleer,41,Rudy May,
1982,Fleer,Fleer,42,Larry Milbourne,
1982,Fleer,Fleer,43,Jerry Mumphrey,
1982,Fleer,Fleer,44,Bobby Murcer,
1982,Fleer,Fleer,45,Gene Nelson,
1982,Fleer,Fleer,46,Graig Nettles,
1982,Fleer,Fleer,47,Johnny Oates,
1982,Fleer,Fleer,48,Lou Piniella,
1982,Fleer,Fleer,49,Willie Randolph,
1982,Fleer,Fleer,50,Rick Reuschel,
1982,Fleer,Fleer,51,Dave Revering,
1982,Fleer,Fleer,52,Dave Righetti,
1982,Fleer,Fleer,53,Aurelio Rodriguez,
1982,Fleer,Fleer,54,Bob Watson,
1982,Fleer,Fleer,55,Dennis Werth,
1982,Fleer,Fleer,56,Dave Winfield,
1982,Fleer,Fleer,57,Johnny Bench,
1982,Fleer,Fleer,58,Bruce Berenyi,
1982,Fleer,Fleer,59,Larry Biittner,
1982,Fleer,Fleer,60,Scott Brown,
1982,Fleer,Fleer,61,Dan Collins,
1982,Fleer,Fleer,62,Geoff Combe,
1982,Fleer,Fleer,63,Dave Concepcion,
1982,Fleer,Fleer,64,Dan Driessen,
1982,Fleer,Fleer,65,Joe Edelen,
1982,Fleer,Fleer,66,George Foster,
1982,Fleer,Fleer,67,Ken Griffey,
1982,Fleer,Fleer,68,Paul Householder,
1982,Fleer,Fleer,69,Tom Hume,
1982,Fleer,Fleer,70,Junior Kennedy,
1982,Fleer,Fleer,71,Ray Knight,
1982,Fleer,Fleer,72,Mike LaCoss,
1982,Fleer,Fleer,73,Rafael Landestoy,
1982,Fleer,Fleer,74,Charlie Leibrandt,
1982,Fleer,Fleer,75,Sam Mejias,
1982,Fleer,Fleer,76,Paul Moskau,
1982,Fleer,Fleer,77,Joe Nolan,
1982,Fleer,Fleer,78,Mike O'Berry,
1982,Fleer,Fleer,79,Ron Oester,
1982,Fleer,Fleer,80,Frank Pastore,
1982,Fleer,Fleer,81,Joe Price,
1982,Fleer,Fleer,82,Tom Seaver,
1982,Fleer,Fleer,83,Mario Soto,
1982,Fleer,Fleer,84,Mike Vail,
1982,Fleer,Fleer,85,Tony Armas,
1982,Fleer,Fleer,86,Shooty Babitt,
1982,Fleer,Fleer,87,Dave Beard,
1982,Fleer,Fleer,88,Rick Bosetti,
1982,Fleer,Fleer,89,Keith Drumright,
1982,Fleer,Fleer,90,Wayne Gross,
1982,Fleer,Fleer,91,Mike Heath,
1982,Fleer,Fleer,92,Rickey Henderson,
1982,Fleer,Fleer,93,Cliff Johnson,
1982,Fleer,Fleer,94,Jeff Jones,
1982,Fleer,Fleer,95,Matt Keough,
1982,Fleer,Fleer,96,Brian Kingman,
1982,Fleer,Fleer,97,Mickey Klutts,
1982,Fleer,Fleer,98,Rick Langford,
1982,Fleer,Fleer,99,Steve McCatty,
1982,Fleer,Fleer,100,Dave McKay,
1982,Fleer,Fleer,101,Dwayne Murphy,
1982,Fleer,Fleer,102,Jeff Newman,
1982,Fleer,Fleer,103,Mike Norris,
1982,Fleer,Fleer,104,Bob Owchinko,
1982,Fleer,Fleer,105,Mitchell Page,
1982,Fleer,Fleer,106,Rob Picciolo,
1982,Fleer,Fleer,107,Jim Spencer,
1982,Fleer,Fleer,108,Fred Stanley,
1982,Fleer,Fleer,109,Tom Underwood,
1982,Fleer,Fleer,110,Joaquin Andujar,
1982,Fleer,Fleer,111,Steve Braun,
1982,Fleer,Fleer,112,Bob Forsch,
1982,Fleer,Fleer,113,George Hendrick,
1982,Fleer,Fleer,114,Keith Hernandez,
1982,Fleer,Fleer,115,Tom Herr,
1982,Fleer,Fleer,116,Dane Iorg,
1982,Fleer,Fleer,117,Jim Kaat,
1982,Fleer,Fleer,118,Tito Landrum,
1982,Fleer,Fleer,119,Sixto Lezcano,
1982,Fleer,Fleer,120,Mark Littell,
1982,Fleer,Fleer,121,John Martin,
1982,Fleer,Fleer,122,Silvio Martinez,
1982,Fleer,Fleer,123,Ken Oberkfell,
1982,Fleer,Fleer,124,Darrell Porter,
1982,Fleer,Fleer,125,Mike Ramsey,
1982,Fleer,Fleer,126,Orlando Sanchez,
1982,Fleer,Fleer,127,Bob Shirley,
1982,Fleer,Fleer,128,Lary Sorensen,
1982,Fleer,Fleer,129,Bruce Sutter,
1982,Fleer,Fleer,130,Bob Sykes,
1982,Fleer,Fleer,131,Garry Templeton,
1982,Fleer,Fleer,132,Gene Tenace,
1982,Fleer,Fleer,133,Jerry Augustine,
1982,Fleer,Fleer,134,Sal Bando,
1982,Fleer,Fleer,135,Mark Brouhard,
1982,Fleer,Fleer,136,Mike Caldwell,
1982,Fleer,Fleer,137,Reggie Cleveland,
1982,Fleer,Fleer,138,Cecil Cooper,
1982,Fleer,Fleer,139,Jamie Easterly,
1982,Fleer,Fleer,140,Marshall Edwards,
1982,Fleer,Fleer,141,Rollie Fingers,
1982,Fleer,Fleer,142,Jim Gantner,
1982,Fleer,Fleer,143,Moose Haas,
1982,Fleer,Fleer,144,Larry Hisle,
1982,Fleer,Fleer,145,Roy Howell,
1982,Fleer,Fleer,146,Rickey Keeton,
1982,Fleer,Fleer,147,Randy Lerch,
1982,Fleer,Fleer,148,Paul Molitor,
1982,Fleer,Fleer,149,Don Money,
1982,Fleer,Fleer,150,Charlie Moore,
1982,Fleer,Fleer,151,Ben Oglivie,
1982,Fleer,Fleer,152,Ted Simmons,
1982,Fleer,Fleer,153,Jim Slaton,
1982,Fleer,Fleer,154,Gorman Thomas,
1982,Fleer,Fleer,155,Robin Yount,
1982,Fleer,Fleer,156,Pete Vuckovich,
1982,Fleer,Fleer,157,Benny Ayala,
1982,Fleer,Fleer,158,Mark Belanger,
1982,Fleer,Fleer,159,Al Bumbry,
1982,Fleer,Fleer,160,Terry Crowley,
1982,Fleer,Fleer,161,Rich Dauer,
1982,Fleer,Fleer,162,Doug DeCinces,
1982,Fleer,Fleer,163,Rick Dempsey,
1982,Fleer,Fleer,164,Jim Dwyer,
1982,Fleer,Fleer,165,Mike Flanagan,
1982,Fleer,Fleer,166,Dave Ford,
1982,Fleer,Fleer,167,Dan Graham,
1982,Fleer,Fleer,168,Wayne Krenchicki,
1982,Fleer,Fleer,169,John Lowenstein,
1982,Fleer,Fleer,170,Dennis Martinez,
1982,Fleer,Fleer,171,Tippy Martinez,
1982,Fleer,Fleer,172,Scott McGregor,
1982,Fleer,Fleer,173,Jose Morales,
1982,Fleer,Fleer,174,Eddie Murray,
1982,Fleer,Fleer,175,Jim Palmer,
1982,Fleer,Fleer,176,Cal Ripken Jr.,
1982,Fleer,Fleer,177,Gary Roenicke,
1982,Fleer,Fleer,178,Lenn Sakata,
1982,Fleer,Fleer,179,Ken Singleton,
1982,Fleer,Fleer,180,Sammy Stewart,
1982,Fleer,Fleer,181,Tim Stoddard,
1982,Fleer,Fleer,182,Steve Stone,
1982,Fleer,Fleer,183,Stan Bahnsen,
1982,Fleer,Fleer,184,Ray Burris,
1982,Fleer,Fleer,185,Gary Carter,
1982,Fleer,Fleer,186,Warren Cromartie,
1982,Fleer,Fleer,187,Andre Dawson,
1982,Fleer,Fleer,188,Terry Francona,
1982,Fleer,Fleer,189,Woodie Fryman,
1982,Fleer,Fleer,190,Bill Gullickson,
1982,Fleer,Fleer,191,Grant Jackson,
1982,Fleer,Fleer,192,Wallace Johnson,
1982,Fleer,Fleer,193,Charlie Lea,
1982,Fleer,Fleer,194,Bill Lee,
1982,Fleer,Fleer,195,Jerry Manuel,
1982,Fleer,Fleer,196,Brad Mills,
1982,Fleer,Fleer,197,John Milner,
1982,Fleer,Fleer,198,Rowland Office,
1982,Fleer,Fleer,199,Dave Palmer,
1982,Fleer,Fleer,200,Larry Parrish,
1982,Fleer,Fleer,201,Mike Phillips,
1982,Fleer,Fleer,202,Tim Raines,
1982,Fleer,Fleer,203,Bobby Ramos,
1982,Fleer,Fleer,204,Jeff Reardon,
1982,Fleer,Fleer,205,Steve Rogers,
1982,Fleer,Fleer,206,Scott Sanderson,
1982,Fleer,Fleer,207,Rodney Scott,
1982,Fleer,Fleer,208,Elias Sosa,
1982,Fleer,Fleer,209,Chris Speier,
1982,Fleer,Fleer,210,Tim Wallach,
1982,Fleer,Fleer,211,Jerry White,
1982,Fleer,Fleer,212,Alan Ashby,
1982,Fleer,Fleer,213,Cesar Cedeno,
1982,Fleer,Fleer,214,Jose Cruz,
1982,Fleer,Fleer,215,Kiko Garcia,
1982,Fleer,Fleer,216,Phil Garner,
1982,Fleer,Fleer,217,Danny Heep,
1982,Fleer,Fleer,218,Art Howe,
1982,Fleer,Fleer,219,Bob Knepper,
1982,Fleer,Fleer,220,Frank LaCorte,
1982,Fleer,Fleer,221,Joe Niekro,
1982,Fleer,Fleer,222,Joe Pittman,
1982,Fleer,Fleer,223,Terry Puhl,
1982,Fleer,Fleer,224,Luis Pujols,
1982,Fleer,Fleer,225,Craig Reynolds,
1982,Fleer,Fleer,226,J.R. Richard,
1982,Fleer,Fleer,227,Dave Roberts,
1982,Fleer,Fleer,228,Vern Ruhle,
1982,Fleer,Fleer,229,Nolan Ryan,
1982,Fleer,Fleer,230,Joe Sambito,
1982,Fleer,Fleer,231,Tony Scott,
1982,Fleer,Fleer,232,Dave Smith,
1982,Fleer,Fleer,233,Harry Spilman,
1982,Fleer,Fleer,234,Don Sutton,
1982,Fleer,Fleer,235,Dickie Thon,
1982,Fleer,Fleer,236,Denny Walling,
1982,Fleer,Fleer,237,Gary Woods,
1982,Fleer,Fleer,238,Luis Aguayo,
1982,Fleer,Fleer,239,Ramon Aviles,
1982,Fleer,Fleer,240,Bob Boone,
1982,Fleer,Fleer,241,Larry Bowa,
1982,Fleer,Fleer,242,Warren Brusstar,
1982,Fleer,Fleer,243,Steve Carlton,
1982,Fleer,Fleer,244,Larry Christenson,
1982,Fleer,Fleer,245,Dick Davis,
1982,Fleer,Fleer,246,Greg Gross,
1982,Fleer,Fleer,247,Sparky Lyle,
1982,Fleer,Fleer,248,Garry Maddox,
1982,Fleer,Fleer,249,Gary Matthews Sr.,
1982,Fleer,Fleer,250,Bake McBride,
1982,Fleer,Fleer,251,Tug McGraw,
1982,Fleer,Fleer,252,Keith Moreland,
1982,Fleer,Fleer,253,Dickie Noles,
1982,Fleer,Fleer,254,Mike Proly,
1982,Fleer,Fleer,255,Ron Reed,
1982,Fleer,Fleer,256,Pete Rose,
1982,Fleer,Fleer,257,Dick Ruthven,
1982,Fleer,Fleer,258,Mike Schmidt,
1982,Fleer,Fleer,259,Lonnie Smith,
1982,Fleer,Fleer,260,Manny Trillo,
1982,Fleer,Fleer,261,Del Unser,
1982,Fleer,Fleer,262,George Vukovich,
1982,Fleer,Fleer,263,Tom Brookens,
1982,Fleer,Fleer,264,George Cappuzzello,
1982,Fleer,Fleer,265,Manny Castillo,
1982,Fleer,Fleer,266,Al Cowens,
1982,Fleer,Fleer,267,Kirk Gibson,
1982,Fleer,Fleer,268,Richie Hebner,
1982,Fleer,Fleer,269,Ron Jackson,
1982,Fleer,Fleer,270,Lynn Jones,
1982,Fleer,Fleer,271,Steve Kemp,
1982,Fleer,Fleer,272,Rick Leach,
1982,Fleer,Fleer,273,Aurelio Lopez,
1982,Fleer,Fleer,274,Jack Morris,
1982,Fleer,Fleer,275,Kevin Saucier,
1982,Fleer,Fleer,276,Lance Parrish,
1982,Fleer,Fleer,277,Rick Peters,
1982,Fleer,Fleer,278,Dan Petry,
1982,Fleer,Fleer,279,Dave Rozema,
1982,Fleer,Fleer,280,Stan Papi,
1982,Fleer,Fleer,281,Dan Schatzeder,
1982,Fleer,Fleer,282,Champ Summers,
1982,Fleer,Fleer,283,Alan Trammell,
1982,Fleer,Fleer,284,Lou Whitaker,
1982,Fleer,Fleer,285,Milt Wilcox,
1982,Fleer,Fleer,286,John Wockenfuss,
1982,Fleer,Fleer,287,Gary Allenson,
1982,Fleer,Fleer,288,Tom Burgmeier,
1982,Fleer,Fleer,289,Bill Campbell,
1982,Fleer,Fleer,290,Mark Clear,
1982,Fleer,Fleer,291,Steve Crawford,
1982,Fleer,Fleer,292,Dennis Eckersley,
1982,Fleer,Fleer,293,Dwight Evans,
1982,Fleer,Fleer,294,Rich Gedman,
1982,Fleer,Fleer,295,Garry Hancock,
1982,Fleer,Fleer,296,Glenn Hoffman,
1982,Fleer,Fleer,297,Bruce Hurst,
1982,Fleer,Fleer,298,Carney Lansford,
1982,Fleer,Fleer,299,Rick Miller,
1982,Fleer,Fleer,300,Reid Nichols,
1982,Fleer,Fleer,301,Bob Ojeda,
1982,Fleer,Fleer,302,Tony Perez,
1982,Fleer,Fleer,303,Chuck Rainey,
1982,Fleer,Fleer,304,Jerry Remy,
1982,Fleer,Fleer,305,Jim Rice,
1982,Fleer,Fleer,306,Joe Rudi,
1982,Fleer,Fleer,307,Bob Stanley,
1982,Fleer,Fleer,308,Dave Stapleton,
1982,Fleer,Fleer,309,Frank Tanana,
1982,Fleer,Fleer,310,Mike Torrez,
1982,Fleer,Fleer,311,John Tudor,
1982,Fleer,Fleer,312,Carl Yastrzemski,
1982,Fleer,Fleer,313,Buddy Bell,
1982,Fleer,Fleer,314,Steve Comer,
1982,Fleer,Fleer,315,Danny Darwin,
1982,Fleer,Fleer,316,John Ellis,
1982,Fleer,Fleer,317,Johnny Grubb,
1982,Fleer,Fleer,318,Rick Honeycutt,
1982,Fleer,Fleer,319,Charlie Hough,
1982,Fleer,Fleer,320,Fergie Jenkins,
1982,Fleer,Fleer,321,John Henry Johnson,
1982,Fleer,Fleer,322,Jim Kern,
1982,Fleer,Fleer,323,Jon Matlack,
1982,Fleer,Fleer,324,Doc Medich,
1982,Fleer,Fleer,325,Mario Mendoza,
1982,Fleer,Fleer,326,Al Oliver,
1982,Fleer,Fleer,327,Pat Putnam,
1982,Fleer,Fleer,328,Mickey Rivers,
1982,Fleer,Fleer,329,Leon Roberts,
1982,Fleer,Fleer,330,Billy Sample,
1982,Fleer,Fleer,331,Bill Stein,
1982,Fleer,Fleer,332,Jim Sundberg,
1982,Fleer,Fleer,333,Mark Wagner,
1982,Fleer,Fleer,334,Bump Wills,
1982,Fleer,Fleer,335,Bill Almon,
1982,Fleer,Fleer,336,Harold Baines,
1982,Fleer,Fleer,337,Ross Baumgarten,
1982,Fleer,Fleer,338,Tony Bernazard,
1982,Fleer,Fleer,339,Britt Burns,
1982,Fleer,Fleer,340,Richard Dotson,
1982,Fleer,Fleer,341,Jim Essian,
1982,Fleer,Fleer,342,Ed Farmer,
1982,Fleer,Fleer,343,Carlton Fisk,
1982,Fleer,Fleer,344,Kevin Hickey,
1982,Fleer,Fleer,345,LaMarr Hoyt,
1982,Fleer,Fleer,346,Lamar Johnson,
1982,Fleer,Fleer,347,Jerry Koosman,
1982,Fleer,Fleer,348,Rusty Kuntz,
1982,Fleer,Fleer,349,Dennis Lamp,
1982,Fleer,Fleer,350,Ron LeFlore,
1982,Fleer,Fleer,351,Chet Lemon,
1982,Fleer,Fleer,352,Greg Luzinski,
1982,Fleer,Fleer,353,Bob Molinaro,
1982,Fleer,Fleer,354,Jim Morrison,
1982,Fleer,Fleer,355,Wayne Nordhagen,
1982,Fleer,Fleer,356,Greg Pryor,
1982,Fleer,Fleer,357,Mike Squires,
1982,Fleer,Fleer,358,Steve Trout,
1982,Fleer,Fleer,359,Alan Bannister,
1982,Fleer,Fleer,360,Len Barker,
1982,Fleer,Fleer,361,Bert Blyleven,
1982,Fleer,Fleer,362,Joe Charboneau,
1982,Fleer,Fleer,363,John Denny,
1982,Fleer,Fleer,364,Bo Diaz,
1982,Fleer,Fleer,365,Miguel Dilone,
1982,Fleer,Fleer,366,Jerry Dybzinski,
1982,Fleer,Fleer,367,Wayne Garland,
1982,Fleer,Fleer,368,Mike Hargrove,
1982,Fleer,Fleer,369,Toby Harrah,
1982,Fleer,Fleer,370,Ron Hassey,
1982,Fleer,Fleer,371,Von Hayes,
1982,Fleer,Fleer,372,Pat Kelly,
1982,Fleer,Fleer,373,Duane Kuiper,
1982,Fleer,Fleer,374,Rick Manning,
1982,Fleer,Fleer,375,Sid Monge,
1982,Fleer,Fleer,376,Jorge Orta,
1982,Fleer,Fleer,377,Dave Rosello,
1982,Fleer,Fleer,378,Dan Spillner,
1982,Fleer,Fleer,379,Mike Stanton,
1982,Fleer,Fleer,380,Andre Thornton,
1982,Fleer,Fleer,381,Tom Veryzer,
1982,Fleer,Fleer,382,Rick Waits,
1982,Fleer,Fleer,383,Doyle Alexander,
1982,Fleer,Fleer,384,Vida Blue,
1982,Fleer,Fleer,385,Fred Breining,
1982,Fleer,Fleer,386,Enos Cabell,
1982,Fleer,Fleer,387,Jack Clark,
1982,Fleer,Fleer,388,Darrell Evans,
1982,Fleer,Fleer,389,Tom Griffin,
1982,Fleer,Fleer,390,Larry Herndon,
1982,Fleer,Fleer,391,Al Holland,
1982,Fleer,Fleer,392,Gary Lavelle,
1982,Fleer,Fleer,393,Johnnie LeMaster,
1982,Fleer,Fleer,394,Jerry Martin,
1982,Fleer,Fleer,395,Milt May,
1982,Fleer,Fleer,396,Greg Minton,
1982,Fleer,Fleer,397,Joe Morgan,
1982,Fleer,Fleer,398,Joe Pettini,
1982,Fleer,Fleer,399,Allen Ripley,
1982,Fleer,Fleer,400,Billy Smith,
1982,Fleer,Fleer,401,Rennie Stennett,
1982,Fleer,Fleer,402,Ed Whitson,
1982,Fleer,Fleer,403,Jim Wohlford,
1982,Fleer,Fleer,404,Willie Aikens,
1982,Fleer,Fleer,405,George Brett,
1982,Fleer,Fleer,406,Ken Brett,
1982,Fleer,Fleer,407,Dave Chalk,
1982,Fleer,Fleer,408,Rich Gale,
1982,Fleer,Fleer,409,Cesar Geronimo,
1982,Fleer,Fleer,410,Larry Gura,
1982,Fleer,Fleer,411,Clint Hurdle,
1982,Fleer,Fleer,412,Mike Jones,
1982,Fleer,Fleer,413,Dennis Leonard,
1982,Fleer,Fleer,414,Renie Martin,
1982,Fleer,Fleer,415,Lee May,
1982,Fleer,Fleer,416,Hal McRae,
1982,Fleer,Fleer,417,Darryl Motley,
1982,Fleer,Fleer,418,Rance Mulliniks,
1982,Fleer,Fleer,419,Amos Otis,
1982,Fleer,Fleer,420,Ken Phelps,
1982,Fleer,Fleer,421,Jamie Quirk,
1982,Fleer,Fleer,422,Dan Quisenberry,
1982,Fleer,Fleer,423,Paul Splittorff,
1982,Fleer,Fleer,424,U.L. Washington,
1982,Fleer,Fleer,425,John Wathan,
1982,Fleer,Fleer,426,Frank White,
1982,Fleer,Fleer,427,Willie Wilson,
1982,Fleer,Fleer,428,Brian Asselstine,
1982,Fleer,Fleer,429,Bruce Benedict,
1982,Fleer,Fleer,430,Tommy Boggs,
1982,Fleer,Fleer,431,Larry Bradford,
1982,Fleer,Fleer,432,Rick Camp,
1982,Fleer,Fleer,433,Chris Chambliss,
1982,Fleer,Fleer,434,Gene Garber,
1982,Fleer,Fleer,435,Preston Hanna,
1982,Fleer,Fleer,436,Bob Horner,
1982,Fleer,Fleer,437,Glenn Hubbard,
1982,Fleer,Fleer,438,Al Hrabosky,
1982,Fleer,Fleer,439,Rufino Linares,
1982,Fleer,Fleer,440,Rick Mahler,
1982,Fleer,Fleer,441,Eddie Miller,
1982,Fleer,Fleer,442,John Montefusco,
1982,Fleer,Fleer,443,Dale Murphy,
1982,Fleer,Fleer,444,Phil Niekro,
1982,Fleer,Fleer,445,Gaylord Perry,
1982,Fleer,Fleer,446,Biff Pocoroba,
1982,Fleer,Fleer,447,Rafael Ramirez,
1982,Fleer,Fleer,448,Jerry Royster,
1982,Fleer,Fleer,449,Claudell Washington,
1982,Fleer,Fleer,450,Don Aase,
1982,Fleer,Fleer,451,Don Baylor,
1982,Fleer,Fleer,452,Juan Beniquez,
1982,Fleer,Fleer,453,Rick Burleson,
1982,Fleer,Fleer,454,Bert Campaneris,
1982,Fleer,Fleer,455,Rod Carew,
1982,Fleer,Fleer,456,Bobby Clark,
1982,Fleer,Fleer,457,Brian Downing,
1982,Fleer,Fleer,458,Dan Ford,
1982,Fleer,Fleer,459,Ken Forsch,
1982,Fleer,Fleer,460,Dave Frost,
1982,Fleer,Fleer,461,Bobby Grich,
1982,Fleer,Fleer,462,Larry Harlow,
1982,Fleer,Fleer,463,John Harris,
1982,Fleer,Fleer,464,Andy Hassler,
1982,Fleer,Fleer,465,Butch Hobson,
1982,Fleer,Fleer,466,Jesse Jefferson,
1982,Fleer,Fleer,467,Bruce Kison,
1982,Fleer,Fleer,468,Fred Lynn,
1982,Fleer,Fleer,469,Angel Moreno,
1982,Fleer,Fleer,470,Ed Ott,
1982,Fleer,Fleer,471,Freddie Patek,
1982,Fleer,Fleer,472,Steve Renko,
1982,Fleer,Fleer,473,Mike Witt,
1982,Fleer,Fleer,474,Geoff Zahn,
1982,Fleer,Fleer,475,Gary Alexander,
1982,Fleer,Fleer,476,Dale Berra,
1982,Fleer,Fleer,477,Kurt Bevacqua,
1982,Fleer,Fleer,478,Jim Bibby,
1982,Fleer,Fleer,479,John Candelaria,
1982,Fleer,Fleer,480,Victor Cruz,
1982,Fleer,Fleer,481,Mike Easler,
1982,Fleer,Fleer,482,Tim Foli,
1982,Fleer,Fleer,483,Lee Lacy,
1982,Fleer,Fleer,484,Vance Law,
1982,Fleer,Fleer,485,Bill Madlock,
1982,Fleer,Fleer,486,Willie Montanez,
1982,Fleer,Fleer,487,Omar Moreno,
1982,Fleer,Fleer,488,Steve Nicosia,
1982,Fleer,Fleer,489,Dave Parker,
1982,Fleer,Fleer,490,Tony Pena,
1982,Fleer,Fleer,491,Pascual Perez,
1982,Fleer,Fleer,492,Johnny Ray,
1982,Fleer,Fleer,493,Rick Rhoden,
1982,Fleer,Fleer,494,Bill Robinson,
1982,Fleer,Fleer,495,Don Robinson,
1982,Fleer,Fleer,496,Enrique Romo,
1982,Fleer,Fleer,497,Rod Scurry,
1982,Fleer,Fleer,498,Eddie Solomon,
1982,Fleer,Fleer,499,Willie Stargell,
1982,Fleer,Fleer,500,Kent Tekulve,
1982,Fleer,Fleer,501,Jason Thompson,
1982,Fleer,Fleer,502,Glenn Abbott,
1982,Fleer,Fleer,503,Jim Anderson,
1982,Fleer,Fleer,504,Floyd Bannister,
1982,Fleer,Fleer,505,Bruce Bochte,
1982,Fleer,Fleer,506,Jeff Burroughs,
1982,Fleer,Fleer,507,Bryan Clark,
1982,Fleer,Fleer,508,Ken Clay,
1982,Fleer,Fleer,509,Julio Cruz,
1982,Fleer,Fleer,510,Dick Drago,
1982,Fleer,Fleer,511,Gary Gray,
1982,Fleer,Fleer,512,Dan Meyer,
1982,Fleer,Fleer,513,Jerry Narron,
1982,Fleer,Fleer,514,Tom Paciorek,
1982,Fleer,Fleer,515,Casey Parsons,
1982,Fleer,Fleer,516,Lenny Randle,
1982,Fleer,Fleer,517,Shane Rawley,
1982,Fleer,Fleer,518,Joe Simpson,
1982,Fleer,Fleer,519,Richie Zisk,
1982,Fleer,Fleer,520,Neil Allen,
1982,Fleer,Fleer,521,Bob Bailor,
1982,Fleer,Fleer,522,Hubie Brooks,
1982,Fleer,Fleer,523,Mike Cubbage,
1982,Fleer,Fleer,524,Pete Falcone,
1982,Fleer,Fleer,525,Doug Flynn,
1982,Fleer,Fleer,526,Tom Hausman,
1982,Fleer,Fleer,527,Ron Hodges,
1982,Fleer,Fleer,528,Randy Jones,
1982,Fleer,Fleer,529,Mike Jorgensen,
1982,Fleer,Fleer,530,Dave Kingman,
1982,Fleer,Fleer,531,Ed Lynch,
1982,Fleer,Fleer,532,Mike Marshall,
1982,Fleer,Fleer,533,Lee Mazzilli,
1982,Fleer,Fleer,534,Dyar Miller,
1982,Fleer,Fleer,535,Mike Scott,
1982,Fleer,Fleer,536,Rusty Staub,
1982,Fleer,Fleer,537,John Stearns,
1982,Fleer,Fleer,538,Craig Swan,
1982,Fleer,Fleer,539,Frank Taveras,
1982,Fleer,Fleer,540,Alex Trevino,
1982,Fleer,Fleer,541,Ellis Valentine,
1982,Fleer,Fleer,542,Mookie Wilson,
1982,Fleer,Fleer,543,John Young,
1982,Fleer,Fleer,544,Pat Zachry,
1982,Fleer,Fleer,545,Glenn Adams,
1982,Fleer,Fleer,546,Fernando Arroyo,
1982,Fleer,Fleer,547,John Verhoeven,
1982,Fleer,Fleer,548,Sal Butera,
1982,Fleer,Fleer,549,John Castino,
1982,Fleer,Fleer,550,Don Cooper,
1982,Fleer,Fleer,551,Doug Corbett,
1982,Fleer,Fleer,552,Dave Engle,
1982,Fleer,Fleer,553,Roger Erickson,
1982,Fleer,Fleer,554,Danny Goodwin,
1982,Fleer,Fleer,555,Darrell Jackson,
1982,Fleer,Fleer,556,Pete Mackanin,
1982,Fleer,Fleer,557,Jack O'Connor,
1982,Fleer,Fleer,558,Hosken Powell,
1982,Fleer,Fleer,559,Pete Redfern,
1982,Fleer,Fleer,560,Roy Smalley,
1982,Fleer,Fleer,561,Chuck Baker,
1982,Fleer,Fleer,562,Gary Ward,
1982,Fleer,Fleer,563,Rob Wilfong,
1982,Fleer,Fleer,564,Albert Williams,
1982,Fleer,Fleer,565,Butch Wynegar,
1982,Fleer,Fleer,566,Randy Bass,
1982,Fleer,Fleer,567,Juan Bonilla,
1982,Fleer,Fleer,568,Danny Boone,
1982,Fleer,Fleer,569,John Curtis,
1982,Fleer,Fleer,570,Juan Eichelberger,
1982,Fleer,Fleer,571,Barry Evans,
1982,Fleer,Fleer,572,Tim Flannery,
1982,Fleer,Fleer,573,Ruppert Jones,
1982,Fleer,Fleer,574,Terry Kennedy,
1982,Fleer,Fleer,575,Joe Lefebvre,
